15.73094724694537 7.185282838503149 64.41038317220703 24.66428237098298 0
83.4415527907565 63.01982687439918 75.83614336124194 67.61127283495945 1
99.39100517406045 9.613159707861607 14.933479994653032 72.15498409443141 1
19.65220045792847 76.7878650499733 46.62480179900691 56.35974474670334 0
28.33790094558031 85.47162849393581 88.39557305399426 46.68038024077362 0
47.75693915428708 88.69513834082821 80.59529743191503 14.132912478453608 0
17.050539445297485 8.132224833881164 12.449577963954273 21.98863450591917 0
38.47192412254499 65.41974577004275 8.770905233114245 18.90744142325308 0
54.15004340303005 14.38712557447256 83.12957523969501 3.1774237013769357 0
68.69523528125897 45.89471687681033 20.988404813691453 14.73559450867603 0
31.84651342748722 5.2595528693785365 46.423014200172894 30.55603746167033 0
79.72750193536692 22.474358944630556 14.362079439890973 83.65016337178093 1
70.73012417053862 45.90284564304837 67.66979241330424 21.518475858245246 0
9.755660573557279 9.69469163756651 56.00086953697222 70.66225168043968 0
88.67333192732166 5.296167268432084 60.581016483574956 3.203291299930622 0
8.762878902022397 4.477341266973656 16.58283292328504 43.62741284269192 0
64.8107071762842 34.31059778685789 31.03599993976892 12.006925764089083 0
70.35072111908475 88.68465305252519 66.81892868389122 1.0417123569873676 0
18.863999123956134 77.36968838737339 16.35039461660286 45.19650429617743 0
11.323198504526976 46.36022768957639 26.92088770610055 92.97223890910897 0
91.56304044773027 80.51917452020882 52.325146641138545 77.95935042719405 1
20.160082344321317 26.285986312835373 35.359239454197755 87.07084803649444 0
84.09149599784634 85.96078634944972 91.77758421975174 32.76349618302393 1
77.09570965646719 71.47069087402186 70.15115249073465 22.245275909755936 1
13.894079411877414 81.47816644441122 76.11471724051032 25.038708385789732 0
61.03438025716865 68.34401603731366 78.49510378800097 80.52898874767827 1
21.940461562964963 12.236555985247522 88.21129774427352 38.36791282051352 0
38.03484029439704 44.07286005642897 52.49831320345013 5.79066906688257 0
54.89190221897006 51.40165939507373 71.80286450858898 50.972637090937276 1
83.75541744905703 17.085565423950143 52.66256362315005 6.41248782748135 0
57.787607690229045 33.27542713979517 4.926105117506907 58.87112122175727 0
70.28682460241785 67.13819836044017 8.637656859111509 54.91864050217159 1
27.71692239280117 80.13958978057367 27.48030250096948 78.58098713836578 0
46.349005971742855 47.8289343583533 50.78212660482644 54.83618821752585 0
64.48745955314055 39.771707900695354 63.192963989828485 85.88911743040894 1
83.67249393052641 1.352241231017437 33.45741362644791 99.52555805030627 1
83.58971235707546 35.997842778292146 0.2887596129013126 74.16138362547358 1
85.80533190977138 12.338478959981503 71.9446695702624 75.311437712327 1
9.325096573357094 47.55448837284572 70.24665682545427 46.51898381271353 0
41.32299125135852 6.669167569105882 20.907504149542078 41.27671736925451 0
15.253954475177744 6.410687313173269 38.0155228379178 22.538393997697614 0
97.32267264681579 69.82035682702198 19.42482382237547 12.328261165128273 1
85.8469553518688 11.719454102785543 93.18805631852895 76.75500620924184 1
29.271041006005348 14.804234328431033 78.25196976493382 95.04593319274868 1
77.43638882141475 49.35814433712571 29.030591773114768 18.014438474939574 0
82.09986131659781 51.77157449236671 80.43020846230739 1.9598121153511672 1
15.102949280097445 38.349462264378964 64.36722686395086 66.23840861290113 0
74.3164363219141 81.22308947943095 23.63455806111977 13.66920462874851 0
1.7457471553172232 93.5985901405795 80.0694784592886 2.0430224366845495 0
73.18915159058903 84.41972372751903 1.6780650049471157 78.03715282383943 1
62.41396410459173 46.33531411173707 22.581728699652814 97.21227591351412 1
43.15042166231231 15.306901831160257 68.67387255093448 25.715085363585843 0
74.72541208077908 1.1320488368188442 21.52406787263452 80.77017851484051 1
26.252128091936623 64.7356987765705 94.72327657839716 39.80995536623328 0
69.59502885001675 45.532990842204754 6.088538534668208 39.796957442090054 0
15.172791391715057 10.869742569948915 12.843616897203958 38.28814607346565 0
95.53589739347268 85.65106489954285 36.229000816556166 38.4209330404921 1
